RESUMEN
Drug ID : 1,Drug Name :Aspirin,Generic Name :Acetylsalicylic Acid,Drug Class :Analgesic,Indications :Headache,Dosage Form :Tablet,Strength :325 mg,Route of Administration :Oral,Mechanism of Action :Inhibits prostaglandin synthesis,Side Effects :Stomach irritation,Contraindications :Allergy to NSAIDs,Interactions :Anticoagulants: increased bleeding risk,Warnings and Precautions :Gastric ulcers: risk of bleeding,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :PharmaCorp,Approval Date :44576,Availability :OTC,NDC :12345678901,Price :5.99/n
Drug ID : 103,Drug Name :Prednisone,Generic Name :Prednisone,Drug Class :Corticosteroid,Indications :Inflammatory Conditions,Dosage Form :Tablet,Strength :20 mg,Route of Administration :Oral,Mechanism of Action :Suppresses immune response,Side Effects :Weight gain,Contraindications : Mood changes,Interactions :Avoid alcohol and grapefruit,Warnings and Precautions :Take with food or milk,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :InflammaCare,Approval Date :44612,Availability :Prescription,NDC :34567890136,Price :6.25/n
Drug ID : 104,Drug Name :Fluticasone Propionate / Salmeterol,Generic Name :Fluticasone Propionate / Salmeterol,Drug Class :Corticosteroid / Long-acting Beta Agonist,Indications :Asthma,Dosage Form :Inhaler,Strength :250 mcg / 50 mcg per inhalation,Route of Administration :Inhalation,Mechanism of Action :Reduces inflammation and bronchoconstriction,Side Effects : Hoarseness,Contraindications : Oral candidiasis,Interactions :Rinse mouth after use,Warnings and Precautions :Use regularly for best results,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :RespireCare,Approval Date :44515,Availability :Prescription,NDC :45678901247,Price :19.99/n
Drug ID : 105,Drug Name :Simvastatin,Generic Name :Simvastatin,Drug Class :Cholesterol-lowering,Indications :Hyperlipidemia,Dosage Form :Tablet,Strength :80 mg,Route of Administration :Oral,Mechanism of Action :Inhibits cholesterol synthesis,Side Effects :Muscle pain,Contraindications : Liver problems,Interactions :Strong CYP3A4 inhibitors: increased risk of side effects,Warnings and Precautions :Avoid grapefruit juice,Pregnancy Category :Category X,Storage Conditions :Room temperature,Manufacturer :PharmaWell,Approval Date :44621,Availability :Prescription,NDC :56789012358,Price :7.99/n
Drug ID : 106,Drug Name :Ciprofloxacin,Generic Name :Ciprofloxacin,Drug Class :Fluoroquinolone,Indications :Bacterial Infections,Dosage Form :Tablet,Strength :750 mg,Route of Administration :Oral,Mechanism of Action :Inhibits bacterial DNA synthesis,Side Effects :Nausea,Contraindications : Diarrhea,Interactions :Allergy to fluoroquinolones,Warnings and Precautions :Taking with dairy products: decreased absorption,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MediPharm,Approval Date :44467,Availability :Prescription,NDC :67890123469,Price :6.5/n
Drug ID : 107,Drug Name :Hydrochlorothiazide / Lisinopril,Generic Name :Hydrochlorothiazide / Lisinopril,Drug Class :Diuretic / ACE Inhibitor,Indications :Hypertension,Dosage Form :Tablet,Strength :25 mg / 20 mg,Route of Administration :Oral,Mechanism of Action :Increases urine output / Inhibits angiotensin-converting enzyme,Side Effects :Cough,Contraindications : Low blood pressure,Interactions :Kidney problems: use with caution,Warnings and Precautions :Take with food or milk,Pregnancy Category :Category D,Storage Conditions :Room temperature,Manufacturer :HeartHealth,Approval Date :44602,Availability :Prescription,NDC :78901234580,Price :9.75/n
Drug ID : 108,Drug Name :Ondansetron,Generic Name :Ondansetron,Drug Class :Antiemetic,Indications :Nausea and Vomiting,Dosage Form :Tablet,Strength :4 mg,Route of Administration :Oral,Mechanism of Action :Blocks serotonin receptors,Side Effects :Drowsiness,Contraindications : Constipation,Interactions :Long QT syndrome: use with caution,Warnings and Precautions :Take as directed by healthcare provider,Pregnancy Category :Category B,Storage Conditions :Room temperature,Manufacturer :NauseaRelief,Approval Date :44491,Availability :Prescription,NDC :89012345691,Price :5.25/n
Drug ID : 109,Drug Name :Amiodarone,Generic Name :Amiodarone,Drug Class :Antiarrhythmic,Indications :Arrhythmias,Dosage Form :Tablet,Strength :400 mg,Route of Administration :Oral,Mechanism of Action :Prolongs action potential duration,Side Effects :Photosensitivity,Contraindications : Lung problems,Interactions :Heart problems: use with caution,Warnings and Precautions :Take with meals,Pregnancy Category :Category D,Storage Conditions :Room temperature,Manufacturer :CardioCare,Approval Date :44630,Availability :Prescription,NDC :90123456702,Price :8.5/n
Drug ID : 110,Drug Name :Drospirenone / Ethinyl Estradiol,Generic Name :Drospirenone / Ethinyl Estradiol,Drug Class :Combined Oral Contraceptive,Indications :Contraception,Dosage Form :Pill,Strength :3 mg / 0.02 mg,Route of Administration :Oral,Mechanism of Action :Inhibits ovulation,Side Effects :Nausea,Contraindications : Weight gain,Interactions :Smokers: increased risk of cardiovascular events,Warnings and Precautions :Take at the same time each day,Pregnancy Category :Category X,Storage Conditions :Room temperature,Manufacturer :Women'sHealth,Approval Date :44454,Availability :Prescription,NDC :12345678913,Price :9.99/n
Drug ID : 111,Drug Name :Warfarin,Generic Name :Warfarin,Drug Class :Anticoagulant,Indications :Blood Clots,Dosage Form :Tablet,Strength :7.5 mg,Route of Administration :Oral,Mechanism of Action :Inhibits vitamin K-dependent clotting factors,Side Effects :Bleeding risk,Contraindications : Interactions with many drugs,Interactions :Regular monitoring of INR required,Warnings and Precautions :Do not change diet drastically,Pregnancy Category :Category X,Storage Conditions :Room temperature,Manufacturer :HealthMeds,Approval Date :44610,Availability :Prescription,NDC :23456789024,Price :4.75/n
Drug ID : 112,Drug Name :Propranolol,Generic Name :Propranolol,Drug Class :Beta Blocker,Indications :Hypertension,Dosage Form :Tablet,Strength :60 mg,Route of Administration :Oral,Mechanism of Action :Blocks beta receptors,Side Effects :Low heart rate,Contraindications : Low blood pressure,Interactions :Asthma: use with caution,Warnings and Precautions :Do not stop abruptly,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :CardioPharm,Approval Date :44535,Availability :Prescription,NDC :34567890135,Price :6.25/n
Drug ID : 113,Drug Name :Mirtazapine,Generic Name :Mirtazapine,Drug Class :Atypical Antidepressant,Indications :Depression,Dosage Form :Tablet,Strength :30 mg,Route of Administration :Oral,Mechanism of Action :Enhances noradrenergic and serotonergic activity,Side Effects :Drowsiness,Contraindications : Increased appetite,Interactions :Monoamine oxidase inhibitors: serotonin syndrome risk,Warnings and Precautions :Avoid alcohol,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MoodEase,Approval Date :44640,Availability :Prescription,NDC :45678901246,Price :8.99/n
Drug ID : 114,Drug Name :Fluoxetine,Generic Name :Fluoxetine,Drug Class :Selective Serotonin Reuptake Inhibitor,Indications :Depression,Dosage Form :Capsule,Strength :40 mg,Route of Administration :Oral,Mechanism of Action :Inhibits serotonin reuptake,Side Effects :Nausea,Contraindications : Insomnia,Interactions :Monoamine oxidase inhibitors: serotonin syndrome risk,Warnings and Precautions :Avoid alcohol,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :EmotionCare,Approval Date :44449,Availability :Prescription,NDC :56789012357,Price :5.5/n
Drug ID : 115,Drug Name :Hydrochlorothiazide,Generic Name :Hydrochlorothiazide,Drug Class :Thiazide Diuretic,Indications :Hypertension,Dosage Form :Tablet,Strength :50 mg,Route of Administration :Oral,Mechanism of Action :Increases urine output,Side Effects :Dehydration,Contraindications : Electrolyte imbalances,Interactions :Kidney impairment: avoid,Warnings and Precautions :Take with food or milk,Pregnancy Category :Category B,Storage Conditions :Room temperature,Manufacturer :DiureticCare,Approval Date :44620,Availability :Prescription,NDC :67890123468,Price :4.25/n
Drug ID : 116,Drug Name :Olanzapine,Generic Name :Olanzapine,Drug Class :Atypical Antipsychotic,Indications :Schizophrenia,Dosage Form :Tablet,Strength :20 mg,Route of Administration :Oral,Mechanism of Action :Blocks dopamine and serotonin receptors,Side Effects :Drowsiness,Contraindications : Weight gain,Interactions :Elderly with dementia: increased risk of death,Warnings and Precautions :May cause dizziness,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MentalWellness,Approval Date :44479,Availability :Prescription,NDC :78901234579,Price :7.25/n
Drug ID : 117,Drug Name :Levothyroxine,Generic Name :Levothyroxine,Drug Class :Thyroid Hormone,Indications :Hypothyroidism,Dosage Form :Tablet,Strength :125 mcg,Route of Administration :Oral,Mechanism of Action :Replaces thyroid hormone,Side Effects :Tremor,Contraindications : Insomnia,Interactions :Cardiovascular disease: use with caution,Warnings and Precautions :Take on an empty stomach,Pregnancy Category :Category A,Storage Conditions :Room temperature,Manufacturer :EndoPharm,Approval Date :44566,Availability :Prescription,NDC :89012345690,Price :3.99/n
Drug ID : 118,Drug Name :Quetiapine,Generic Name :Quetiapine,Drug Class :Atypical Antipsychotic,Indications :Schizophrenia,Dosage Form :Tablet,Strength :300 mg,Route of Administration :Oral,Mechanism of Action :Blocks dopamine and serotonin receptors,Side Effects :Drowsiness,Contraindications : Weight gain,Interactions :Elderly with dementia: increased risk of death,Warnings and Precautions :May cause dizziness,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MentalWellness,Approval Date :44520,Availability :Prescription,NDC :90123456701,Price :9.75/n
Drug ID : 119,Drug Name :Prednisone,Generic Name :Prednisone,Drug Class :Corticosteroid,Indications :Inflammatory Conditions,Dosage Form :Tablet,Strength :40 mg,Route of Administration :Oral,Mechanism of Action :Suppresses immune response,Side Effects :Weight gain,Contraindications : Mood changes,Interactions :Avoid alcohol and grapefruit,Warnings and Precautions :Take with food or milk,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :InflammaCare,Approval Date :44635,Availability :Prescription,NDC :12345678912,Price :6.25/n
Drug ID : 120,Drug Name :Fluticasone Propionate / Salmeterol,Generic Name :Fluticasone Propionate / Salmeterol,Drug Class :Corticosteroid / Long-acting Beta Agonist,Indications :Asthma,Dosage Form :Inhaler,Strength :500 mcg / 50 mcg per inhalation,Route of Administration :Inhalation,Mechanism of Action :Reduces inflammation and bronchoconstriction,Side Effects : Hoarseness,Contraindications : Oral candidiasis,Interactions :Rinse mouth after use,Warnings and Precautions :Use regularly for best results,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :RespireCare,Approval Date :44491,Availability :Prescription,NDC :23456789023,Price :17.99/n
Drug ID : 121,Drug Name :Simvastatin,Generic Name :Simvastatin,Drug Class :Cholesterol-lowering,Indications :Hyperlipidemia,Dosage Form :Tablet,Strength :10 mg,Route of Administration :Oral,Mechanism of Action :Inhibits cholesterol synthesis,Side Effects :Muscle pain,Contraindications : Liver problems,Interactions :Strong CYP3A4 inhibitors: increased risk of side effects,Warnings and Precautions :Avoid grapefruit juice,Pregnancy Category :Category X,Storage Conditions :Room temperature,Manufacturer :PharmaWell,Approval Date :44602,Availability :Prescription,NDC :34567890134,Price :5.99/n
Drug ID : 122,Drug Name :Amoxicillin / Clavulanate,Generic Name :Amoxicillin / Clavulanate,Drug Class :Combination Antibiotic,Indications :Bacterial Infections,Dosage Form :Tablet,Strength :875 mg / 125 mg,Route of Administration :Oral,Mechanism of Action :Inhibits bacterial cell wall synthesis,Side Effects :Nausea,Contraindications : Diarrhea,Interactions :Allergic reactions: use with caution,Warnings and Precautions :Take with food to reduce stomach upset,Pregnancy Category :Category B,Storage Conditions :Room temperature,Manufacturer :MediPharm,Approval Date :44515,Availability :Prescription,NDC :45678901245,Price :14.99/n
Drug ID : 123,Drug Name :Lisinopril,Generic Name :Lisinopril,Drug Class :Antihypertensive,Indications :Hypertension,Dosage Form :Tablet,Strength :20 mg,Route of Administration :Oral,Mechanism of Action :Blocks conversion of angiotensin I to angiotensin II,Side Effects :Cough,Contraindications : Kidney problems,Interactions :Diuretics: increased risk of kidney problems,Warnings and Precautions :Monitor kidney function regularly,Pregnancy Category :Category D,Storage Conditions :Room temperature,Manufacturer :HealthMeds,Approval Date :44621,Availability :Prescription,NDC :56789012356,Price :7.25/n
Drug ID : 124,Drug Name :Albuterol,Generic Name :Albuterol,Drug Class :Bronchodilator,Indications :Asthma,Dosage Form :Inhaler,Strength :200 mcg per inhalation,Route of Administration :Inhalation,Mechanism of Action :Stimulates beta-2 adrenergic receptors,Side Effects :Tremor,Contraindications : Rapid heart rate,Interactions :Beta-blockers: decreased effectiveness,Warnings and Precautions :Use as needed for acute asthma symptoms,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :RespirePharma,Approval Date :44656,Availability :Prescription,NDC :67890123467,Price :19.99/n
Drug ID : 125,Drug Name :Omeprazole,Generic Name :Omeprazole,Drug Class :Proton Pump Inhibitor,Indications :Acid Reflux,Dosage Form :Capsule,Strength :40 mg,Route of Administration :Oral,Mechanism of Action :Reduces stomach acid production,Side Effects :Headache,Contraindications : Abdominal pain,Interactions :Clopidogrel: reduced effectiveness,Warnings and Precautions :Take before a meal,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MediCare,Approval Date :44520,Availability :OTC,NDC :78901234578,Price :8.5/n
Drug ID : 126,Drug Name :Atenolol,Generic Name :Atenolol,Drug Class :Beta Blocker,Indications :Hypertension,Dosage Form :Tablet,Strength :50 mg,Route of Administration :Oral,Mechanism of Action :Blocks beta receptors,Side Effects :Low heart rate,Contraindications : Low blood pressure,Interactions :Asthma: use with caution,Warnings and Precautions :Do not stop abruptly,Pregnancy Category :Category D,Storage Conditions :Room temperature,Manufacturer :CardioPharm,Approval Date :44610,Availability :Prescription,NDC :90123456700,Price :4.75/n
Drug ID : 127,Drug Name :Citalopram,Generic Name :Citalopram,Drug Class :Selective Serotonin Reuptake Inhibitor,Indications :Depression,Dosage Form :Tablet,Strength :10 mg,Route of Administration :Oral,Mechanism of Action :Inhibits serotonin reuptake,Side Effects :Nausea,Contraindications : Insomnia,Interactions :Monoamine oxidase inhibitors: serotonin syndrome risk,Warnings and Precautions :Avoid alcohol,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :EmotionEase,Approval Date :44469,Availability :Prescription,NDC :12345678911,Price :6.25/n
Drug ID : 128,Drug Name :Esomeprazole,Generic Name :Esomeprazole,Drug Class :Proton Pump Inhibitor,Indications :Acid Reflux,Dosage Form :Capsule,Strength :20 mg,Route of Administration :Oral,Mechanism of Action :Reduces stomach acid production,Side Effects :Headache,Contraindications : Abdominal pain,Interactions :Clopidogrel: reduced effectiveness,Warnings and Precautions :Take before a meal,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MediCare,Approval Date :44630,Availability :OTC,NDC :23456789022,Price :5.5/n
Drug ID : 129,Drug Name :Losartan,Generic Name :Losartan,Drug Class :Angiotensin II Receptor Blocker,Indications :Hypertension,Dosage Form :Tablet,Strength :100 mg,Route of Administration :Oral,Mechanism of Action :Blocks angiotensin II receptors,Side Effects :Cough,Contraindications : Low blood pressure,Interactions :Potassium supplements: use with caution,Warnings and Precautions :Take with or without food,Pregnancy Category :Category D,Storage Conditions :Room temperature,Manufacturer :HeartHealth,Approval Date :44484,Availability :Prescription,NDC :34567890133,Price :7.99/n
Drug ID : 130,Drug Name :Venlafaxine,Generic Name :Venlafaxine,Drug Class :Selective Serotonin-Norepinephrine Reuptake Inhibitor,Indications :Depression,Dosage Form :Tablet,Strength :75 mg,Route of Administration :Oral,Mechanism of Action :Inhibits serotonin and norepinephrine reuptake,Side Effects :Nausea,Contraindications : Insomnia,Interactions :Monoamine oxidase inhibitors: serotonin syndrome risk,Warnings and Precautions :Avoid alcohol,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :EmotionCare,Approval Date :44620,Availability :Prescription,NDC :45678901244,Price :8.5/n
Drug ID : 131,Drug Name :Ranitidine,Generic Name :Ranitidine,Drug Class :H2 Blocker,Indications :Gastric Ulcers,Dosage Form :Tablet,Strength :150 mg,Route of Administration :Oral,Mechanism of Action :Reduces stomach acid production,Side Effects :Headache,Contraindications : Constipation,Interactions :Allergic reactions: avoid,Warnings and Precautions :Long-term use: increased risk of fractures,Pregnancy Category :Category B,Storage Conditions :Room temperature,Manufacturer :MediCure,Approval Date :44515,Availability :OTC,NDC :56789012355,Price :4.99/n
Drug ID : 132,Drug Name :Loratadine,Generic Name :Loratadine,Drug Class :Antihistamine,Indications :Allergies,Dosage Form :Tablet,Strength :5 mg,Route of Administration :Oral,Mechanism of Action :Blocks histamine receptors,Side Effects :Drowsiness (less common),Contraindications : Dry mouth,Interactions :Use as needed for allergy symptoms,Warnings and Precautions :May cause drowsiness: use caution while driving,Pregnancy Category :Category B,Storage Conditions :Room temperature,Manufacturer :AllergyRelief,Approval Date :44571,Availability :OTC,NDC :67890123466,Price :3.75/n
Drug ID : 133,Drug Name :Carvedilol,Generic Name :Carvedilol,Drug Class :Alpha-Beta Blocker,Indications :Hypertension,Dosage Form :Tablet,Strength :25 mg,Route of Administration :Oral,Mechanism of Action :Blocks alpha and beta receptors,Side Effects :Dizziness,Contraindications : Low blood pressure,Interactions :COPD: use with caution,Warnings and Precautions :Take with food,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :CardioPharm,Approval Date :44550,Availability :Prescription,NDC :78901234577,Price :6.99/n
Drug ID : 134,Drug Name :Sertraline,Generic Name :Sertraline,Drug Class :Selective Serotonin Reuptake Inhibitor,Indications :Depression,Dosage Form :Tablet,Strength :50 mg,Route of Administration :Oral,Mechanism of Action :Inhibits serotonin reuptake,Side Effects :Nausea,Contraindications : Insomnia,Interactions :Monoamine oxidase inhibitors: serotonin syndrome risk,Warnings and Precautions :Avoid alcohol,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MoodEase,Approval Date :44591,Availability :Prescription,NDC :89012345688,Price :4.25/n
Drug ID : 135,Drug Name :Duloxetine,Generic Name :Duloxetine,Drug Class :Selective Serotonin-Norepinephrine Reuptake Inhibitor,Indications :Depression,Dosage Form :Tablet,Strength :30 mg,Route of Administration :Oral,Mechanism of Action :Inhibits serotonin and norepinephrine reuptake,Side Effects :Nausea,Contraindications : Insomnia,Interactions :Monoamine oxidase inhibitors: serotonin syndrome risk,Warnings and Precautions :Avoid alcohol,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :EmotionCare,Approval Date :44474,Availability :Prescription,NDC :90123456699,Price :5.99/n
Drug ID : 136,Drug Name :Bupropion,Generic Name :Bupropion,Drug Class :Atypical Antidepressant,Indications :Depression,Dosage Form :Tablet,Strength :150 mg,Route of Administration :Oral,Mechanism of Action :Increases norepinephrine and dopamine,Side Effects :Insomnia,Contraindications : Weight loss,Interactions :Seizure disorder: use with caution,Warnings and Precautions :Do not take at bedtime,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MoodEase,Approval Date :44607,Availability :Prescription,NDC :12345678910,Price :6.75/n
Drug ID : 137,Drug Name :Lovastatin,Generic Name :Lovastatin,Drug Class :Cholesterol-lowering,Indications :Hyperlipidemia,Dosage Form :Tablet,Strength :20 mg,Route of Administration :Oral,Mechanism of Action :Inhibits cholesterol synthesis,Side Effects :Muscle pain,Contraindications : Liver problems,Interactions :Strong CYP3A4 inhibitors: increased risk of side effects,Warnings and Precautions :Avoid grapefruit juice,Pregnancy Category :Category X,Storage Conditions :Room temperature,Manufacturer :PharmaWell,Approval Date :44520,Availability :Prescription,NDC :23456789021,Price :3.99/n
Drug ID : 138,Drug Name :Clonazepam,Generic Name :Clonazepam,Drug Class :Benzodiazepine,Indications :Anxiety,Dosage Form :Tablet,Strength :1 mg,Route of Administration :Oral,Mechanism of Action :Enhances GABA activity,Side Effects :Drowsiness,Contraindications : Dizziness,Interactions :Avoid alcohol and other sedatives,Warnings and Precautions :Do not stop abruptly,Pregnancy Category :Category D,Storage Conditions :Room temperature,Manufacturer :MentalWellness,Approval Date :44621,Availability :Prescription,NDC :34567890132,Price :4.5/n
Drug ID : 139,Drug Name :Paroxetine,Generic Name :Paroxetine,Drug Class :Selective Serotonin Reuptake Inhibitor,Indications :Depression,Dosage Form :Tablet,Strength :20 mg,Route of Administration :Oral,Mechanism of Action :Inhibits serotonin reuptake,Side Effects :Nausea,Contraindications : Insomnia,Interactions :Monoamine oxidase inhibitors: serotonin syndrome risk,Warnings and Precautions :Avoid alcohol,Pregnancy Category :Category D,Storage Conditions :Room temperature,Manufacturer :MoodEase,Approval Date :44454,Availability :Prescription,NDC :45678901243,Price :5.25/n
Drug ID : 140,Drug Name :Hydrochlorothiazide,Generic Name :Hydrochlorothiazide,Drug Class :Thiazide Diuretic,Indications :Hypertension,Dosage Form :Tablet,Strength :12.5 mg,Route of Administration :Oral,Mechanism of Action :Increases urine output,Side Effects :Dehydration,Contraindications : Electrolyte imbalances,Interactions :Kidney impairment: avoid,Warnings and Precautions :Take with food or milk,Pregnancy Category :Category B,Storage Conditions :Room temperature,Manufacturer :DiureticCare,Approval Date :44602,Availability :Prescription,NDC :56789012354,Price :3.5/n
Drug ID : 141,Drug Name :Olanzapine,Generic Name :Olanzapine,Drug Class :Atypical Antipsychotic,Indications :Schizophrenia,Dosage Form :Tablet,Strength :15 mg,Route of Administration :Oral,Mechanism of Action :Blocks dopamine and serotonin receptors,Side Effects :Drowsiness,Contraindications : Weight gain,Interactions :Elderly with dementia: increased risk of death,Warnings and Precautions :May cause dizziness,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MentalWellness,Approval Date :44520,Availability :Prescription,NDC :67890123465,Price :6.75/n
Drug ID : 142,Drug Name :Levothyroxine,Generic Name :Levothyroxine,Drug Class :Thyroid Hormone,Indications :Hypothyroidism,Dosage Form :Tablet,Strength :150 mcg,Route of Administration :Oral,Mechanism of Action :Replaces thyroid hormone,Side Effects :Tremor,Contraindications : Insomnia,Interactions :Cardiovascular disease: use with caution,Warnings and Precautions :Take on an empty stomach,Pregnancy Category :Category A,Storage Conditions :Room temperature,Manufacturer :EndoPharm,Approval Date :44566,Availability :Prescription,NDC :78901234576,Price :3.99/n
Drug ID : 143,Drug Name :Quetiapine,Generic Name :Quetiapine,Drug Class :Atypical Antipsychotic,Indications :Schizophrenia,Dosage Form :Tablet,Strength :100 mg,Route of Administration :Oral,Mechanism of Action :Blocks dopamine and serotonin receptors,Side Effects :Drowsiness,Contraindications : Weight gain,Interactions :Elderly with dementia: increased risk of death,Warnings and Precautions :May cause dizziness,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MentalWellness,Approval Date :44621,Availability :Prescription,NDC :89012345687,Price :8.5/n
Drug ID : 144,Drug Name :Prednisone,Generic Name :Prednisone,Drug Class :Corticosteroid,Indications :Inflammatory Conditions,Dosage Form :Tablet,Strength :10 mg,Route of Administration :Oral,Mechanism of Action :Suppresses immune response,Side Effects :Weight gain,Contraindications : Mood changes,Interactions :Avoid alcohol and grapefruit,Warnings and Precautions :Take with food or milk,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :InflammaCare,Approval Date :44491,Availability :Prescription,NDC :90123456698,Price :6.25/n
Drug ID : 145,Drug Name :Fluticasone Propionate / Salmeterol,Generic Name :Fluticasone Propionate / Salmeterol,Drug Class :Corticosteroid / Long-acting Beta Agonist,Indications :Asthma,Dosage Form :Inhaler,Strength :250 mcg / 25 mcg per inhalation,Route of Administration :Inhalation,Mechanism of Action :Reduces inflammation and bronchoconstriction,Side Effects : Hoarseness,Contraindications : Oral candidiasis,Interactions :Rinse mouth after use,Warnings and Precautions :Use regularly for best results,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :RespireCare,Approval Date :44576,Availability :Prescription,NDC :12345678909,Price :14.99/n
Drug ID : 146,Drug Name :Simvastatin,Generic Name :Simvastatin,Drug Class :Cholesterol-lowering,Indications :Hyperlipidemia,Dosage Form :Tablet,Strength :40 mg,Route of Administration :Oral,Mechanism of Action :Inhibits cholesterol synthesis,Side Effects :Muscle pain,Contraindications : Liver problems,Interactions :Strong CYP3A4 inhibitors: increased risk of side effects,Warnings and Precautions :Avoid grapefruit juice,Pregnancy Category :Category X,Storage Conditions :Room temperature,Manufacturer :PharmaWell,Approval Date :44530,Availability :Prescription,NDC :23456789020,Price :7.99/n
Drug ID : 147,Drug Name :Amoxicillin,Generic Name :Amoxicillin,Drug Class :Antibiotic,Indications :Bacterial Infections,Dosage Form :Capsule,Strength :250 mg,Route of Administration :Oral,Mechanism of Action :Inhibits bacterial cell wall synthesis,Side Effects :Nausea,Contraindications : Allergic reactions,Interactions :Penicillin: reduced efficacy,Warnings and Precautions :Take with food to reduce stomach upset,Pregnancy Category :Category B,Storage Conditions :Room temperature,Manufacturer :MediPharm,Approval Date :44612,Availability :Prescription,NDC :34567890131,Price :9.99/n
Drug ID : 148,Drug Name :Lisinopril,Generic Name :Lisinopril,Drug Class :Antihypertensive,Indications :Hypertension,Dosage Form :Tablet,Strength :5 mg,Route of Administration :Oral,Mechanism of Action :Blocks conversion of angiotensin I to angiotensin II,Side Effects :Cough,Contraindications : Kidney problems,Interactions :Diuretics: increased risk of kidney problems,Warnings and Precautions :Monitor kidney function regularly,Pregnancy Category :Category D,Storage Conditions :Room temperature,Manufacturer :HealthMeds,Approval Date :44535,Availability :Prescription,NDC :45678901242,Price :5.75/n
Drug ID : 149,Drug Name :Albuterol,Generic Name :Albuterol,Drug Class :Bronchodilator,Indications :Asthma,Dosage Form :Inhaler,Strength :90 mcg per inhalation,Route of Administration :Inhalation,Mechanism of Action :Stimulates beta-2 adrenergic receptors,Side Effects :Tremor,Contraindications : Rapid heart rate,Interactions :Beta-blockers: decreased effectiveness,Warnings and Precautions :Use as needed for acute asthma symptoms,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :RespirePharma,Approval Date :44620,Availability :Prescription,NDC :56789012353,Price :12.99/n
Drug ID : 150,Drug Name :Omeprazole,Generic Name :Omeprazole,Drug Class :Proton Pump Inhibitor,Indications :Acid Reflux,Dosage Form :Capsule,Strength :10 mg,Route of Administration :Oral,Mechanism of Action :Reduces stomach acid production,Side Effects :Headache,Contraindications : Abdominal pain,Interactions :Clopidogrel: reduced effectiveness,Warnings and Precautions :Take before a meal,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MediCare,Approval Date :44449,Availability :OTC,NDC :67890123464,Price :3.75/n
Drug ID : 151,Drug Name :Atenolol,Generic Name :Atenolol,Drug Class :Beta Blocker,Indications :Hypertension,Dosage Form :Tablet,Strength :25 mg,Route of Administration :Oral,Mechanism of Action :Blocks beta receptors,Side Effects :Low heart rate,Contraindications : Low blood pressure,Interactions :Asthma: use with caution,Warnings and Precautions :Do not stop abruptly,Pregnancy Category :Category D,Storage Conditions :Room temperature,Manufacturer :CardioPharm,Approval Date :44576,Availability :Prescription,NDC :78901234575,Price :3.99/n
Drug ID : 152,Drug Name :Citalopram,Generic Name :Citalopram,Drug Class :Selective Serotonin Reuptake Inhibitor,Indications :Depression,Dosage Form :Tablet,Strength :20 mg,Route of Administration :Oral,Mechanism of Action :Inhibits serotonin reuptake,Side Effects :Nausea,Contraindications : Insomnia,Interactions :Monoamine oxidase inhibitors: serotonin syndrome risk,Warnings and Precautions :Avoid alcohol,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MoodEase,Approval Date :44530,Availability :Prescription,NDC :89012345686,Price :4.5/n
Drug ID : 153,Drug Name :Esomeprazole,Generic Name :Esomeprazole,Drug Class :Proton Pump Inhibitor,Indications :Acid Reflux,Dosage Form :Capsule,Strength :40 mg,Route of Administration :Oral,Mechanism of Action :Reduces stomach acid production,Side Effects :Headache,Contraindications : Abdominal pain,Interactions :Clopidogrel: reduced effectiveness,Warnings and Precautions :Take before a meal,Pregnancy Category :Category C,Storage Conditions :Room temperature,Manufacturer :MediCare,Approval Date :44630,Availability :OTC,NDC :90123456697,Price :5.99/n
